open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1560297600000,5.949,6.264,5.852,6.124,801399.898,1560383999999,4883600.61721,21942,371062.685,2263831.271119,0
1560384000000,6.125,6.506,6.023,6.266,785068.498,1560470399999,4926071.389404,21717,406769.127,2556865.007967,0
1560470400000,6.264,6.281,5.874,6.222,586553.437,1560556799999,3570364.797926,16527,241653.151,1472073.914686,0
1560556800000,6.224,6.265,6.102,6.167,373041.209,1560643199999,2305681.50881,10672,180603.399,1116559.349128,0
1560643200000,6.164,6.737,6.118,6.692,609802.274,1560729599999,3877982.858987,15101,332795.791,2117636.293447,0
1560729600000,6.689,7.1,6.454,7.009,945538.151,1560815999999,6407062.733585,25224,515329.631,3492567.405192,0
1560816000000,7.011,7.04,6.47,6.571,509203.32,1560902399999,3400367.636168,12814,241811.219,1615349.328637,0
1560902400000,6.586,6.849,6.55,6.628,388212.326,1560988799999,2586622.328688,9589,198186.675,1320891.17391,0
1560988800000,6.621,6.637,6.285,6.478,406246.334,1561075199999,2613424.524761,10683,181303.048,1166217.26333,0
1561075200000,6.476,6.589,6.334,6.523,380848.04,1561161599999,2465425.920591,9910,160972.012,1042672.831795,0
1561161600000,6.513,6.914,6.414,6.758,666888.522,1561247999999,4484512.919411,18261,319364.163,2146428.473644,0
1561248000000,6.764,7.193,6.716,6.838,639871.83,1561334399999,4470395.153289,17742,317888.965,2222499.202875,0
1561334400000,6.83,6.846,6.542,6.665,385615.304,1561420799999,2578050.90027,10594,170345.983,1138306.265361,0
1561420800000,6.675,6.747,6.474,6.581,467755.351,1561507199999,3082539.869319,11859,216782.851,1427914.240945,0
1561507200000,6.579,6.849,6.151,6.35,740796.315,1561593599999,4891708.260376,22815,332512.434,2194431.780363,0
1561593600000,6.35,6.416,5.36,5.558,1043714.484,1561679999999,6130384.3257,29564,486810.223,2871248.777324,0
1561680000000,5.552,5.97,5.464,5.928,350835.393,1561766399999,1997965.403236,11075,159931.095,914095.344542,0
1561766400000,5.928,6.198,5.626,6.058,425212.713,1561852799999,2543698.538904,12228,185197.672,1108306.854204,0
1561852800000,6.047,6.117,5.395,5.443,626818.119,1561939199999,3600353.49196,15553,237895.251,1371415.541413,0
1561939200000,5.443,5.72,5.143,5.475,524258.536,1562025599999,2815214.232278,12732,229983.646,1240458.888818,0
1562025600000,5.493,5.666,5.123,5.337,486100.507,1562111999999,2605001.248019,12959,233050.257,1248872.882703,0
1562112000000,5.341,5.62,5.288,5.574,366656.84,1562198399999,1994449.777876,9102,188254.944,1026483.912725,0
1562198400000,5.584,5.766,5.465,5.478,334401.178,1562284799999,1866330.399188,8873,176116.837,981923.536776,0
1562284800000,5.478,5.501,5.33,5.353,184141.259,1562371199999,995808.174883,5516,87781.467,475305.845509,0
1562371200000,5.368,5.49,5.235,5.288,152778.189,1562457599999,819375.432884,4972,77626.72,416968.799458,0
1562457600000,5.299,5.413,5.2,5.398,149143.975,1562543999999,787648.142589,4753,75261.951,397551.854577,0
1562544000000,5.399,5.435,5.1,5.175,271671.939,1562630399999,1432949.639088,6818,119207.117,628725.662651,0
1562630400000,5.185,5.196,4.87,4.984,437356.723,1562716799999,2193362.473038,10595,196682.44,984374.590542,0
1562716800000,4.984,4.985,4.175,4.483,1167219.729,1562803199999,5195418.852055,18432,607032.939,2665737.599478,0
1562803200000,4.48,4.652,4.053,4.354,537174.612,1562889599999,2327545.884341,11956,241957.091,1050965.614298,0
1562889600000,4.349,4.607,4.264,4.526,446742.701,1562975999999,1996441.682996,8521,214703.41,960122.295564,0
1562976000000,4.527,4.534,4.125,4.268,267827.627,1563062399999,1163307.828128,6088,118300.537,514193.124775,0
1563062400000,4.271,4.281,3.8,3.805,310744.046,1563148799999,1248084.175063,7360,130133.787,524480.738308,0
1563148800000,3.82,4.471,3.561,4.132,819923.278,1563235199999,3273124.291574,16265,401646.958,1602841.054686,0
1563235200000,4.131,4.255,3.475,3.649,827553.462,1563321599999,3223114.956875,14258,326823.589,1283993.364624,0
1563321600000,3.654,4.037,3.556,3.825,595132.382,1563407999999,2263573.190122,12161,313678.011,1195261.395577,0
1563408000000,3.824,4.18,3.675,4.085,512421.571,1563494399999,2010888.354545,10904,258937.206,1016909.050721,0
1563494400000,4.078,4.158,3.797,3.928,238222.775,1563580799999,936232.068281,5876,111777.526,439548.163322,0
1563580800000,3.938,4.18,3.913,4.044,386501.834,1563667199999,1559759.21313,8227,152134.078,614364.818742,0
1563667200000,4.044,4.315,3.982,4.218,332643.241,1563753599999,1384819.243634,8350,163042.223,678726.593974,0
1563753600000,4.22,4.345,3.886,3.991,336360.885,1563839999999,1378014.154919,8352,136394.485,557079.618447,0
1563840000000,3.984,3.986,3.684,3.719,292876.635,1563926399999,1119032.259019,7374,118567.659,454578.094921,0
1563926400000,3.711,4.077,3.616,3.892,259367.687,1564012799999,983997.599189,7380,111712.496,425005.033747,0
1564012800000,3.892,4.034,3.781,3.789,199824.259,1564099199999,777675.013022,5711,91016.849,354658.441427,0
1564099200000,3.79,3.917,3.7,3.888,180883.536,1564185599999,691297.692907,5635,82548.785,315730.387267,0
1564185600000,3.888,3.999,3.55,3.617,441935.707,1564271999999,1645017.61003,8528,158195.457,591998.314411,0
1564272000000,3.614,3.673,3.489,3.612,189150.485,1564358399999,680931.344729,4079,88418.557,318680.905279,0
1564358400000,3.613,3.69,3.529,3.593,158741.466,1564444799999,572605.283247,4019,70051.684,252678.397017,0
1564444800000,3.594,3.658,3.5,3.594,177254.418,1564531199999,632268.610397,4253,67728.562,242241.761252,0
1564531200000,3.59,3.748,3.58,3.649,197309.666,1564617599999,725105.963844,4817,89413.968,328310.101744,0
1564617600000,3.649,3.661,3.424,3.538,292155.24,1564703999999,1030123.822916,6003,126704.111,447193.518907,0
1564704000000,3.535,3.909,3.501,3.647,727368.522,1564790399999,2697325.946636,12865,315857.495,1170521.246477,0
1564790400000,3.652,3.766,3.623,3.69,202962.516,1564876799999,752363.759942,4906,85522.099,317598.694617,0
1564876800000,3.693,3.763,3.578,3.592,182618.372,1564963199999,664532.206599,3962,89267.421,325494.071088,0
1564963200000,3.592,3.868,3.592,3.767,358957.191,1565049599999,1337688.388905,7222,166794.557,622475.7392,0
1565049600000,3.773,3.783,3.518,3.57,364451.052,1565135999999,1329179.861815,7401,139283.416,507252.802767,0
1565136000000,3.572,3.688,3.468,3.498,489769.649,1565222399999,1739340.946097,6745,210056.482,746818.902231,0
1565222400000,3.494,3.506,2.989,3.271,863957.161,1565308799999,2829520.49521,11433,411734.155,1345527.722937,0
1565308800000,3.27,3.321,3.076,3.146,370056.735,1565395199999,1172465.682645,5976,167533.908,530128.237043,0
1565395200000,3.147,3.382,3.143,3.349,407703.277,1565481599999,1325424.389494,6130,161320.54,525275.448299,0
1565481600000,3.343,3.552,3.271,3.552,350929.741,1565567999999,1183286.314748,4583,117126.599,396764.007711,0
1565568000000,3.554,3.656,3.331,3.341,521422.495,1565654399999,1804833.397816,8319,242497.47,838628.95468,0
1565654400000,3.341,3.349,3.149,3.258,327533.114,1565740799999,1067716.030261,5464,144719.504,472342.900359,0
1565740800000,3.253,3.297,2.848,2.861,460308.588,1565827199999,1426760.501936,7403,177696.418,552203.32876,0
1565827200000,2.865,3.0,2.804,2.898,348738.298,1565913599999,1012420.528754,5106,163764.462,476441.286264,0
1565913600000,2.895,3.024,2.808,2.882,478707.44,1565999999999,1403811.566679,7694,220659.477,647076.988561,0
1566000000000,2.89,2.91,2.828,2.91,161440.157,1566086399999,462692.366706,2978,68590.938,196707.855453,0
1566086400000,2.91,2.984,2.862,2.971,159039.406,1566172799999,466213.965852,2618,84952.152,249206.880869,0
1566172800000,2.972,2.972,2.752,2.892,653174.413,1566259199999,1883804.160158,7953,306096.705,884225.835303,0
1566259200000,2.891,2.925,2.753,2.866,252452.79,1566345599999,715010.224757,4069,133487.455,376856.217138,0
1566345600000,2.876,2.876,2.587,2.667,258212.622,1566431999999,696055.420389,4431,105720.23,284150.965255,0
1566432000000,2.672,2.747,2.569,2.715,262016.372,1566518399999,695188.023348,4440,122669.615,326141.500303,0
1566518400000,2.712,2.77,2.648,2.715,284884.542,1566604799999,771841.160928,3778,152034.091,412358.02038,0
1566604800000,2.711,2.726,2.601,2.694,219303.997,1566691199999,584410.502164,2533,105066.176,280264.783149,0
1566691200000,2.694,2.738,2.609,2.617,205841.689,1566777599999,549384.830706,2428,82721.378,221026.642786,0
1566777600000,2.62,2.701,2.586,2.616,158808.882,1566863999999,419927.582813,2267,67449.791,178604.964071,0
1566864000000,2.622,2.642,2.5,2.567,201099.813,1566950399999,513618.539462,2371,96217.877,245848.440873,0
1566950400000,2.568,2.617,2.313,2.322,632663.232,1567036799999,1555654.95026,6426,305397.469,749360.467631,0
1567036800000,2.326,2.333,2.137,2.161,613059.03,1567123199999,1357259.9098,6572,246818.3,548126.2087,0
1567123200000,2.16,2.23,2.086,2.153,324275.443,1567209599999,705285.70066,3934,156270.949,339625.239851,0
1567209600000,2.152,2.161,1.978,2.017,705224.73,1567295999999,1446187.571719,6048,279661.092,575960.849205,0
1567296000000,2.018,2.239,2.002,2.129,600314.675,1567382399999,1265989.749745,6254,284806.356,601917.895199,0
1567382400000,2.123,2.174,2.06,2.122,420123.794,1567468799999,888748.17908,3808,169996.629,360027.751462,0
1567468800000,2.122,2.222,2.12,2.156,321033.164,1567555199999,699503.64972,3157,151665.58,330836.80157,0
1567555200000,2.149,2.149,2.005,2.037,322310.476,1567641599999,667361.047842,3068,138529.792,286572.5552,0
1567641600000,2.041,2.041,1.83,1.944,669121.415,1567727999999,1296612.31979,6202,279756.517,542136.870765,0
1567728000000,1.944,2.249,1.944,2.035,951631.264,1567814399999,1977185.982363,8882,398546.751,829920.408539,0
1567814400000,2.032,2.284,2.027,2.16,817654.424,1567900799999,1774258.692111,7686,342453.318,742004.540594,0
1567900800000,2.162,2.943,2.152,2.727,1666774.301,1567987199999,4205876.432757,16638,772992.597,1950702.805793,0
1567987200000,2.722,2.96,2.429,2.736,2142025.096,1568073599999,5838856.342734,19927,978201.899,2676901.597245,0
1568073600000,2.735,2.95,2.497,2.584,1160254.366,1568159999999,3159808.107779,12164,558396.941,1527494.178937,0
1568160000000,2.581,2.708,2.396,2.565,778901.534,1568246399999,1969530.380782,7365,370531.369,937492.74906,0
1568246400000,2.575,3.209,2.498,3.069,2170480.704,1568332799999,6235796.853041,22305,1050899.049,3019767.918866,0
1568332800000,3.078,3.301,2.985,3.171,1757007.847,1568419199999,5532417.212128,18250,802977.097,2532745.223658,0
1568419200000,3.171,3.24,2.979,3.103,877189.78,1568505599999,2728588.361875,9438,451960.197,1411629.709841,0
1568505600000,3.103,3.565,3.096,3.433,1237806.449,1568591999999,4210376.390549,12994,609417.957,2067376.658598,0
1568592000000,3.43,3.564,3.147,3.329,1479502.044,1568678399999,4915748.54052,15698,701492.309,2334460.813146,0
1568678400000,3.329,3.45,3.188,3.29,1000708.836,1568764799999,3317367.744256,11842,469720.892,1559341.680287,0
1568764800000,3.288,3.4,3.233,3.289,710355.463,1568851199999,2362258.056052,8835,367163.036,1222865.190686,0
1568851200000,3.289,3.291,2.917,3.128,1165356.189,1568937599999,3585027.918949,12969,551904.994,1699758.878618,0
1568937600000,3.128,3.254,3.048,3.191,568572.739,1569023999999,1800710.671455,6213,288340.17,913536.88112,0
1569024000000,3.19,3.294,3.015,3.065,545915.594,1569110399999,1709279.243958,6075,232723.453,730500.868926,0
1569110400000,3.071,3.072,2.75,2.911,992622.274,1569196799999,2866548.203082,9505,438110.192,1262242.155965,0
1569196800000,2.901,2.91,2.565,2.565,734629.077,1569283199999,2004094.052877,7954,343042.634,937771.08362,0
1569283200000,2.565,2.664,1.93,2.22,1427400.112,1569369599999,3388331.528043,14948,607548.865,1453472.252168,0
1569369600000,2.215,2.422,2.122,2.281,1182299.404,1569455999999,2687987.654478,10397,536640.426,1218548.589907,0
1569456000000,2.282,2.348,2.046,2.214,1004503.504,1569542399999,2237493.165765,8733,451217.549,1006791.626426,0
1569542400000,2.214,2.294,2.142,2.276,508818.099,1569628799999,1126613.0349,4496,247285.638,547847.563481,0
1569628800000,2.281,2.303,2.172,2.271,435654.659,1569715199999,978641.462555,3841,209655.083,470891.427502,0
1569715200000,2.273,2.286,2.087,2.195,391191.206,1569801599999,849509.481354,3360,174853.22,379171.738978,0
1569801600000,2.195,2.676,2.164,2.653,1365373.887,1569887999999,3308222.70563,12758,689586.907,1673227.553924,0
1569888000000,2.653,2.661,2.48,2.533,878221.325,1569974399999,2249093.359082,9396,400225.236,1026060.500725,0
1569974400000,2.533,2.633,2.412,2.601,647874.856,1570060799999,1630178.80599,7966,273558.183,689537.524771,0
1570060800000,2.604,2.675,2.483,2.585,693800.242,1570147199999,1784841.19004,7420,334548.311,861023.70992,0
1570147200000,2.583,2.616,2.452,2.568,470515.479,1570233599999,1195027.758871,4879,217310.345,552134.074533,0
1570233600000,2.565,2.81,2.539,2.767,942610.374,1570319999999,2513029.66099,8606,419070.948,1117326.99075,0
1570320000000,2.771,2.789,2.568,2.642,970444.43,1570406399999,2566987.560926,9037,432292.783,1142294.176734,0
1570406400000,2.636,2.955,2.533,2.891,1433831.407,1570492799999,3941855.847317,12423,703610.948,1935295.113743,0
1570492800000,2.894,3.071,2.81,2.892,1976678.56,1570579199999,5787560.913991,15262,1000557.265,2932233.56978,0
1570579200000,2.889,3.014,2.812,2.903,1435567.021,1570665599999,4198499.60668,12682,682224.175,1995504.278825,0
1570665600000,2.902,3.0,2.682,2.889,1323762.321,1570751999999,3771259.333354,11586,663017.982,1887489.623706,0
1570752000000,2.891,2.923,2.72,2.809,649326.379,1570838399999,1835708.608383,6683,304247.212,860840.419163,0
1570838400000,2.815,2.859,2.763,2.822,306994.648,1570924799999,865334.347525,3429,143762.451,405554.736042,0
1570924800000,2.822,2.914,2.784,2.865,742017.934,1571011199999,2119662.752049,6580,365187.395,1044557.907509,0
1571011200000,2.87,3.121,2.867,3.091,991827.881,1571097599999,2976609.601578,9099,506165.559,1519180.592618,0
1571097600000,3.086,3.159,2.887,2.938,809743.386,1571183999999,2467937.373166,7812,376743.088,1151662.130538,0
1571184000000,2.928,2.951,2.678,2.842,805083.513,1571270399999,2281061.148664,7187,392450.732,1113945.176088,0
1571270400000,2.831,2.948,2.738,2.907,461193.013,1571356799999,1313499.933795,4765,220816.812,629352.711161,0
1571356800000,2.917,2.926,2.685,2.747,460287.473,1571443199999,1284183.221708,4661,207398.884,578786.278799,0
1571443200000,2.748,2.799,2.692,2.735,313879.001,1571529599999,862071.565679,3224,146737.404,403738.081613,0
1571529600000,2.745,2.932,2.681,2.902,387670.066,1571615999999,1093411.229687,3210,193600.651,545891.568146,0
1571616000000,2.902,3.007,2.831,2.98,596424.538,1571702399999,1741532.726816,5014,275117.197,804911.437088,0
1571702400000,2.974,3.014,2.845,2.864,429439.08,1571788799999,1266960.965886,3823,200312.356,591873.495295,0
1571788800000,2.867,2.895,2.547,2.69,821387.276,1571875199999,2238214.120081,6406,431196.101,1176135.583777,0
1571875200000,2.682,2.985,2.625,2.818,384218.92,1571961599999,1059292.543033,4079,193282.926,533213.252629,0
1571961600000,2.819,3.127,2.765,3.048,987880.842,1572047999999,2910460.882217,9144,508561.298,1500050.542103,0
1572048000000,3.045,3.264,2.979,3.078,1146126.818,1572134399999,3584996.997842,9892,539086.034,1689650.83708,0
1572134400000,3.088,3.3,2.96,3.196,974339.124,1572220799999,3066719.807222,8962,438980.074,1386023.359867,0
1572220800000,3.196,3.337,3.067,3.1,955153.787,1572307199999,3051743.753608,8571,433953.857,1383890.516488,0
1572307200000,3.111,3.197,3.05,3.151,527571.574,1572393599999,1650892.99074,5203,247060.896,773666.433622,0
1572393600000,3.149,3.2,2.95,3.016,482189.171,1572479999999,1477403.162675,4990,232929.544,716457.328719,0
1572480000000,3.016,3.32,3.008,3.263,777162.901,1572566399999,2478063.280519,7892,349714.098,1117260.634215,0
1572566400000,3.263,3.295,3.165,3.257,488312.927,1572652799999,1571273.406176,4844,243587.843,784701.762744,0
1572652800000,3.264,3.462,3.243,3.419,478995.027,1572739199999,1613111.79427,5389,269598.371,908810.641788,0
1572739200000,3.419,3.445,3.285,3.383,497974.612,1572825599999,1669919.754942,4455,202892.104,680695.803465,0
1572825600000,3.378,3.65,3.328,3.613,981888.322,1572911999999,3458402.320577,8795,454678.017,1602953.815934,0
1572912000000,3.614,3.824,3.499,3.756,1488590.191,1572998399999,5456791.681531,13820,700957.608,2573890.959461,0
1572998400000,3.757,3.894,3.7,3.835,867448.183,1573084799999,3314535.950981,10351,431757.543,1649184.811303,0
1573084800000,3.836,3.887,3.639,3.88,845413.045,1573171199999,3167541.720389,9719,390456.35,1465570.222268,0
1573171200000,3.877,4.055,3.65,3.806,1432501.499,1573257599999,5481159.967067,14338,675549.769,2581927.386039,0
1573257600000,3.81,3.981,3.793,3.965,787846.713,1573343999999,3065582.321616,8473,370426.395,1440841.871576,0
1573344000000,3.959,4.279,3.883,4.192,1302961.674,1573430399999,5352447.991317,13480,666510.043,2744663.049478,0
1573430400000,4.189,4.381,4.05,4.353,1535812.867,1573516799999,6468958.831198,16079,662246.662,2789084.192895,0
1573516800000,4.354,4.354,4.011,4.228,1438063.209,1573603199999,6001561.298526,16099,675005.163,2815412.025484,0
1573603200000,4.23,4.24,3.94,3.986,845228.019,1573689599999,3424288.833792,10174,382338.358,1549637.173647,0
1573689600000,3.977,4.007,3.777,4.006,1050997.144,1573775999999,4081119.126455,9939,449357.129,1747713.853794,0
1573776000000,4.006,4.14,3.8,3.926,953092.838,1573862399999,3789472.876569,11696,461286.419,1835049.801604,0
1573862400000,3.926,3.975,3.825,3.964,381499.307,1573948799999,1485599.179154,4377,188464.941,735067.550616,0
1573948800000,3.967,3.977,3.8,3.895,367735.322,1574035199999,1432692.384038,4641,193793.344,755563.202687,0
1574035200000,3.888,3.896,3.511,3.606,1019141.408,1574121599999,3761414.003481,9789,446583.595,1650311.77989,0
1574121600000,3.606,3.616,3.335,3.519,1012009.085,1574207999999,3498379.094566,9751,442703.836,1530679.46293,0
1574208000000,3.519,3.59,3.286,3.334,1108533.78,1574294399999,3791811.919018,10272,472518.728,1617254.429454,0
1574294400000,3.334,3.432,3.1,3.189,882746.146,1574380799999,2882309.878473,9534,418893.14,1370174.663816,0
1574380800000,3.196,3.3,2.608,2.941,1729042.037,1574467199999,5174072.790637,15710,835596.699,2509477.318097,0
1574467200000,2.94,3.238,2.855,3.219,983732.751,1574553599999,3003501.860241,9236,512471.039,1564457.143341,0
1574553600000,3.219,3.277,2.98,3.083,1605636.607,1574639999999,5080558.820896,14147,793538.902,2512240.01335,0
1574640000000,3.094,3.537,2.983,3.39,2205486.635,1574726399999,7248022.369727,19598,1082894.525,3559718.405754,0
1574726400000,3.39,3.669,3.37,3.473,1430494.233,1574812799999,5065258.43206,13864,682948.409,2421597.129667,0
1574812800000,3.471,3.778,3.247,3.567,1980542.912,1574899199999,6953633.427545,17370,999089.956,3513966.523234,0
1574899200000,3.573,3.759,3.48,3.68,796521.067,1574985599999,2894252.990974,9098,419841.048,1525497.706921,0
1574985600000,3.68,4.11,3.667,4.012,1424071.408,1575071999999,5563648.754943,14263,769467.506,3007317.120548,0
1575072000000,4.007,4.094,3.81,3.921,1054703.824,1575158399999,4155203.505336,11461,553584.642,2180598.165073,0
1575158400000,3.925,3.932,3.57,3.813,1096360.086,1575244799999,4127768.933502,11069,543122.29,2045588.421763,0
1575244800000,3.824,3.904,3.59,3.665,861710.403,1575331199999,3217083.488271,9958,416365.56,1554414.01348,0
1575331200000,3.664,3.821,3.615,3.636,809492.424,1575417599999,3000293.59822,8650,358917.036,1331199.629036,0
1575417600000,3.636,3.788,3.414,3.555,1423739.36,1575503999999,5118065.165463,14366,755063.203,2719639.738093,0
1575504000000,3.555,3.624,3.445,3.49,841916.313,1575590399999,2981649.985545,8021,465303.639,1648013.131542,0
1575590400000,3.489,3.7,3.452,3.652,677154.356,1575676799999,2412511.184632,7339,380336.055,1354548.78854,0
1575676800000,3.66,3.869,3.638,3.764,809222.649,1575763199999,3070498.841787,8744,377696.582,1432555.316623,0
1575763200000,3.754,3.997,3.684,3.921,969936.392,1575849599999,3753617.226173,9998,514847.454,1993556.347766,0
1575849600000,3.921,3.946,3.636,3.666,1071098.995,1575935999999,4073599.430838,10239,529885.633,2016957.6291,0
1575936000000,3.672,3.755,3.506,3.58,1216499.43,1576022399999,4428116.535137,10352,647973.35,2358441.162807,0
1576022400000,3.587,3.88,3.567,3.823,836801.008,1576108799999,3088617.629101,7935,470996.069,1737519.371928,0
1576108800000,3.837,4.199,3.755,4.102,2381634.716,1576195199999,9477211.849837,22393,1170226.623,4653334.79224,0
1576195200000,4.109,4.282,3.95,3.967,1448165.638,1576281599999,5941158.386823,13467,664632.969,2732251.245651,0
1576281600000,3.967,4.323,3.957,4.259,1418807.472,1576367999999,5892434.529251,15779,735906.454,3057487.993454,0
1576368000000,4.251,4.668,4.156,4.494,2399198.24,1576454399999,10716609.317239,27293,1292366.988,5776495.172507,0
1576454400000,4.495,4.5,4.008,4.053,2568146.782,1576540799999,10833196.36215,25802,1291468.67,5449812.698679,0
1576540800000,4.057,4.143,3.536,3.64,2458454.058,1576627199999,9362969.197929,23691,1050439.145,3999697.935204,0
1576627200000,3.641,4.555,3.591,4.265,3701581.478,1576713599999,14931045.056258,35468,2022409.905,8179250.356053,0
1576713600000,4.266,4.37,4.074,4.266,1787189.481,1576799999999,7576410.311472,19579,869481.764,3688179.635233,0
1576800000000,4.266,4.395,4.127,4.31,950137.462,1576886399999,4039075.815054,11005,494898.341,2103825.352912,0
1576886400000,4.305,4.343,4.019,4.057,773211.638,1576972799999,3214007.295257,9611,381999.316,1587470.799243,0
1576972800000,4.058,4.279,4.043,4.257,760476.393,1577059199999,3154117.59966,9500,416465.766,1727439.461417,0
1577059200000,4.258,4.369,4.141,4.298,941262.846,1577145599999,4010096.053342,11949,485083.392,2068385.781332,0
1577145600000,4.306,4.419,4.25,4.389,1055552.625,1577231999999,4592898.034805,15341,458435.298,1994854.990201,0
1577232000000,4.387,4.395,4.161,4.255,840723.152,1577318399999,3577478.499658,10655,405063.532,1724652.19904,0
1577318400000,4.265,4.634,4.258,4.564,1393754.394,1577404799999,6233491.989329,17073,716818.568,3202519.204716,0
1577404800000,4.563,4.79,4.446,4.506,1370201.158,1577491199999,6317049.257691,17977,680255.865,3139718.332048,0
